,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,학부출신,대학원출신,인건비총액,월별인건비
621,621,716,AAFXLXuh/5/gLdhTQ2KVBBQv,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGG7IhUZDZBJWEpoDSv+a2p,korean,석사과정,2020,1R,19940331,2020,1R,3.75,4,44,32.75,타교,,39810000,1658750
622,622,717,AAHKVFCT3Rto9EEvPaZdbIvI,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAF0RhmCLYYNnbONzaDYXm0Q,korean,석사과정,2017,1R,19891123,2017,1R,4.19,4,45,45,타교,,17771657,740486
623,623,718,AAGtq33MidInB1cAOKiySqim,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAHJbaJlFW9Mf4ji62hb+LRY,korean,석사과정,2017,1R,19870409,2017,1R,3.88,4,47,47,타교,,9000000,375000
624,624,719,AAFweqWSpt/hAXgWAGUcuWYA,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAElfTryCRLMwatXSF2OJTwW,korean,석사과정,2017,1R,19900718,2017,1R,3.75,4,45.5,46,타교,,4030000,167917
625,625,720,AAFbRjy0Nxzp/AGSuONyNok7,공과대학,공학,2,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAEg0pRgP/AA4MDAFJDKct5i,korean,석사과정,2017,1R,19920414,2017,1R,4,4,59,40,타교,,16200000,675000
626,626,721,AAF28cx/kMJmWtLdFnkhEg7Y,공과대학,공학,2,외국인,졸업,신소재공학과,신소재공학전공,AAFymew4Lrjt/j664v0m1rqf,foreigner,석사과정,2017,1R,19910811,2017,1R,4.25,4,98,,타교,,18000000,750000
627,627,722,AAGC5YmqqEI873iCoAC8DiRB,생명과학대학,자연과학,2,정원내신입학,졸업,환경생태공학과,생물재료공학전공,AAFhyf2PcEQcYtW+DNiIJ/KR,korean,석사과정,2017,1R,19920420,2017,1R,4.44,4,47,48,자교,,14176000,590667
628,628,723,AAHyrlZOukewMsgPk0VPWG41,생명과학대학,자연과학,2,정원내신입학,졸업,환경생태공학과,수질및토양환경전공,AAE/Pnoq2tglhXG2iBJp8oI9,korean,석사과정,2017,1R,19920308,2017,1R,4.28,4,48.33,48,타교,,13500000,562500
629,629,724,AAGIu+M4wOzVPFg5OvooYP8o,생명과학대학,자연과학,2,정원내신입학,졸업,환경생태공학과,환경계획및조경학전공,AAGIv80OQ/hZbpSix5nrdVb2,korean,석사과정,2017,1R,19920902,2017,1R,4.44,4,47.01,48,자교,,30168577,1257024
630,630,725,AAFFI/ROln/bTxqh46Po0qC4,공과대학,공학,2,정원내신입학,졸업,마이크로/나노시스템협동과정,마이크로/나노시스템협동과정전공,AAFdRZU5Uy5qf4+4nNEb3Bx6,korean,석사과정,2017,1R,19860602,2017,1R,4.19,4,45,46,타교,,2268000,94500
631,631,726,AAEQ7M0oQYG6iu4eb6tzjiSU,공과대학,공학,1,외국인,졸업,건축사회환경공학과,사회인프라전공,AAHc+0P1uuuM9uwKFqwm5JxB,foreigner,석사과정,2017,1R,19911024,2017,1R,4.07,4,99,,타교,,,0
632,632,727,AAGIUN/pCdLy2FWAvXTmU4Ww,의과대학,자연과학,2,정원내신입학,졸업,의과학과,의생명과학전공,AAHAQ3vxEMpz6Eym67O3hg0T,korean,석사과정,2017,1R,19900904,2017,1R,4.25,4,38,41.3,타교,,23716000,988167
633,633,728,AAE3kxFy6Xk5KcrILwlIkLBL,공과대학,공학,2,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAEYVfsfVhIHnbTEKHsFv2Gf,korean,석사과정,2017,1R,19921118,2017,1R,4.06,4,41.67,41.33,타교,,,0
634,634,729,AAGujmguwKvJR+qORPhTyvNS,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAHe3qLoB9LSq82trspZ8MJo,korean,석사과정,2017,1R,19901014,2017,1R,3.69,4,42.33,46.33,타교,,18045000,751875
635,635,730,AAGcL5xWBaEteI6b+GIgETKF,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAFD3xbYP2/G9DXqA0Ck4KRi,korean,석사과정,2017,1R,19780524,2017,1R,4.13,4,45,45,타교,,,0
636,636,731,AAEpzFCmyVMOiD+Wa9U/lRb5,공과대학,공학,2,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,2017,1R,19921215,2017,1R,4.06,4,40.67,46,타교,,14582568,607607
637,637,732,AAHCbeRJLJtiKv0Jy3U3tIot,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,2017,1R,19900806,2017,1R,4.1,4,47,48.67,자교,,14582568,607607
638,638,733,AAEPB2dmxM3QMUMePZpUyvUG,공과대학,공학,1,학연산협동과정,졸업,건축사회환경공학과,사회인프라전공,AAGMRX+qYRtITTQMhxuNCi77,korean,석사과정,2017,1R,19890715,2017,1R,3.96,4,45.67,46.33,타교,,,0
639,639,734,AAFScJKB3+UFVC+WftNjutjf,공과대학,공학,1,학연산협동과정,졸업,건축사회환경공학과,건설시스템 경영 및 관리,AAGt4tT4YHtLHUas1+cZcz2X,korean,석사과정,2017,1R,19880423,2017,1R,3.94,4,46.33,45,타교,,,0
640,640,735,AAE9x8IVnVNIlWLblIvxg5Mv,의과대학,자연과학,2,정원내신입학,졸업,의과학과,의생명과학전공,AAE9Bkz2NPFy26zW6Nu96qhc,korean,석사과정,2017,1R,19910419,2017,1R,4.33,4,38.3,38.6,타교,,26200000,1091667
641,641,736,AAHTSPBfRwwoW2lxxdvFtRM8,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAGeqJDzBjy+KGfL5UY+9TIp,korean,석사과정,2017,1R,19900718,2017,1R,3.81,4,48.2,47.9,자교,,19177000,799042
642,642,737,AAH4NvklEpsec6KVNhgI3LVI,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,신호 및 멀티미디어전공,AAFptwmanjlLzXaPDP6w+HhG,korean,석사과정,2017,1R,19890121,2017,1R,4.19,4,47.9,49.7,자교,,18240000,760000
643,643,738,AAFs4thCsXt9mcdXYR8NmJl5,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,통신 및 네트워크전공,AAEssPEiUNe/wYugrxd+fnX2,korean,석사과정,2017,1R,19910123,2017,1R,4.2,4,46.8,45.7,자교,,27706969,1154457
644,644,739,AAG6GlO+nICe0mLFAR/WoZMv,공과대학,공학,1,학연산협동과정,졸업,기계공학과,기계공학전공,AAHJ8uyqOAABSaCYNkI4XaaR,korean,석사과정,2017,1R,19900205,2017,1R,3.63,4,48.5,49,타교,,,0
645,645,740,AAE69Y3yJ9nTn+8E9hx6Q8a6,공과대학,공학,1,학연산협동과정,졸업,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,2017,1R,19800812,2017,1R,4.06,4,47.5,48,타교,,,0
646,646,741,AAGZEnNFexAT5OPIiFO5uM2+,공과대학,공학,1,학연산협동과정,졸업,기계공학과,기계공학전공,AAGA1IrRNou8lBL6ymzDNYzH,korean,석사과정,2017,1R,19781221,2017,1R,4.19,4,49,49,타교,,,0
647,647,742,AAFDeVMcXOstfc8aFc8q2OFf,문과대학,인문·사회,2,정원내신입학,졸업,과학기술학협동과정,과학관리학전공,AAFmghpMMALGcGkvPkDednPJ,korean,석사과정,2017,1R,19880420,2017,1R,4.44,4,40,45,타교,,,0
648,648,743,AAHW0U/cy8b3dSHIHchbhpXm,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,2017,1R,19790610,2017,1R,3.78,4,40.67,47,타교,,,0
649,649,744,AAHJPtcw5sV1rGRZP2OeeB0u,의과대학,자연과학,2,정원내신입학,졸업,의과학과,의생명과학전공,AAFm2XghZmOXXIYkYEHGnhnY,korean,석사과정,2017,1R,19921203,2017,1R,4,4,36.6,40.6,타교,,29100000,1212500
650,650,745,AAEEtuB1MqlnZhleKOiWHdoC,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,2017,1R,19900423,2017,1R,4.17,4,43.4,47.9,자교,,15750000,656250
651,651,746,AAFHMa11oU3WQlZbCeKtIshV,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,통신 및 네트워크전공,AAH0O1uecnZVTmKTAKhJPTU4,korean,석사과정,2017,1R,19900708,2017,1R,4.11,4,48.5,49.7,자교,,11186000,466083
652,652,747,AAGigmYhJ5zQp8l05ePYkkYC,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,통신 및 네트워크전공,AAH0O1uecnZVTmKTAKhJPTU4,korean,석사과정,2017,1R,19810224,2017,1R,4.22,4,42.8,48.8,자교,,,0
653,653,748,AAG6v/mmUqBUcZeCGqkT3yQ3,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,2017,1R,19880605,2017,1R,4.22,4,48.3,49.1,자교,,,0
654,654,749,AAHTUKfgxBWo31mVB1hcnl5l,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAHe3qLoB9LSq82trspZ8MJo,korean,석사과정,2017,1R,19901105,2017,1R,4.19,4,44,44,타교,,24765000,1031875
655,655,750,AAH4TRDXlvFCmsTcaLX16gn5,의과대학,자연과학,2,정원내신입학,졸업,의과학과,의생명과학전공,AAFZN7QRRXoGyvP+pJZuQhuw,korean,석사과정,2017,1R,19900908,2017,1R,4.25,4,40,42.6,타교,,9500000,395833
656,656,751,AAHv4Sep7/ezYzz714p9HAa+,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,2017,1R,19850224,2017,1R,4.19,4,46.5,46.5,자교,,28666000,1194417
657,657,752,AAFKtOCV6yHC8dz5GKxPVGYe,공과대학,공학,1,학연산협동과정,졸업,기계공학과,기계공학전공,AAEjhMsY958qKCUYKbgm7g0N,korean,석사과정,2017,1R,19880109,2017,1R,3.69,4,48,48.5,타교,,,0
658,658,753,AAFlb9w4d9rg0n+kMaqe39yu,공과대학,공학,1,학연산협동과정,졸업,기계공학과,기계공학전공,AAFK+5SVj9ejLiucZZsQCDJk,korean,석사과정,2017,1R,19800514,2017,1R,4,4,48,48,타교,,,0
659,659,754,AAG/qEXs8m0bMcmQ8A2fIO4/,공과대학,공학,1,학연산협동과정,졸업,기계공학과,기계공학전공,AAHy8v9SxR3RPadDh04S1IFi,korean,석사과정,2017,1R,19910127,2017,1R,4.06,4,49.5,49.5,타교,,,0
660,660,755,AAEqQ1Vi2Cc+iOJ3yhtjFipa,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAFHzY8JkkLSWvCRab14c8yE,korean,석사과정,2017,1R,19920712,2017,1R,4.39,4,49,49,자교,,26607132,1108631
661,661,756,AAEezEKR9GRaI86gEHqvY4S8,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,2017,1R,19871213,2017,1R,4.38,4,48,48,타교,,34360000,1431667
662,662,757,AAFfGXFdsNt1E9sZ+aj+x6tF,공과대학,공학,1,학연산협동과정,졸업,기계공학과,기계공학전공,AAHJ8uyqOAABSaCYNkI4XaaR,korean,석사과정,2017,1R,19900924,2017,1R,3.75,4,47,47,타교,,,0
663,663,758,AAEQxes1vhrBJc6olo7DmJzA,문과대학,인문·사회,1,정원내신입학,졸업,과학기술학협동과정,과학사회학전공,AAG7iaEgtLlabiM+lsGQ2mSQ,korean,석사과정,2020,1R,19921003,2020,1R,4.38,4,46.5,49.5,자교,,4200000,175000
664,664,759,AAGPO+WrFU0KSf2QKtTwf2DE,공과대학,공학,2,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAHbNTGEEr8V0DqbdeHsw6mR,korean,석사과정,2017,1R,19910524,2017,1R,4.44,4,49.8,48.7,자교,,43669000,1819542
665,665,760,AAF4L7JblZbKmAg6FUUWQOYW,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFdRZU5Uy5qf4+4nNEb3Bx6,korean,석사과정,2017,1R,19841018,2017,1R,4,4,42.7,46.6,타교,,3988000,166167
666,666,761,AAEdAxyBcI95TWUmTr+NuBiU,공과대학,공학,2,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,2017,1R,19890220,2017,1R,4.17,4,43.3,40.8,타교,,,0
667,667,762,AAEjdYvMVX6f5C3USgwB9ija,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,통신 및 네트워크전공,AAFtNGSLAiOzKhtl6fTSFWNQ,korean,석사과정,2017,1R,19790203,2017,1R,3.9,4,47.3,49.8,자교,,,0
668,668,763,AAHtcHrP5VD6GVnvZ83AVMF+,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,집적회로전공,AAEjl2tI/iO/9WH66UlDLNsD,korean,석사과정,2017,1R,19890220,2017,1R,4.19,4,47.2,48.1,타교,,29059600,1210817
669,669,764,AAFEzpgSoS49lXL+IyRfhhUQ,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAEmu2rCvjUFvMsC38ysOahB,korean,석사과정,2017,1R,19910208,2017,1R,4.4,4,39.5,39.9,자교,,8190000,341250
670,670,765,AAHP4olbETX7cpoP41H3dXok,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFdRZU5Uy5qf4+4nNEb3Bx6,korean,석사과정,2017,1R,19870728,2017,1R,4.19,4,46.2,41.2,타교,,7728000,322000
671,671,766,AAHVaSAJuK7WDQiatvGrPfW/,공과대학,공학,2,정원외-계약학과,졸업,나노포토닉스공학과,나노포토닉스전공,AAEQeczXMHprDJeLute9KZ4D,korean,석사과정,2017,1R,19920309,2017,1R,4.19,4,39,59,자교,,12600000,525000
672,672,767,AAGMYwqG5QAGi+Ho/hxvkApd,공과대학,공학,1,정원외-계약학과,졸업,나노포토닉스공학과,나노포토닉스전공,AAEQeczXMHprDJeLute9KZ4D,korean,석사과정,2017,1R,19910208,2017,1R,3.94,4,38,58,자교,,10980000,457500
673,673,768,AAG39eunfvzs7MsUtHCm3lpH,공과대학,공학,1,정원외-계약학과,졸업,나노포토닉스공학과,나노포토닉스전공,AAEQeczXMHprDJeLute9KZ4D,korean,석사과정,2017,1R,19900424,2017,1R,4,4,39,56,자교,,14760000,615000
674,674,769,AAFV3SiVOngc0KzO+LzUUtnX,공과대학,공학,1,정원외-계약학과,졸업,나노포토닉스공학과,나노포토닉스전공,AAEQeczXMHprDJeLute9KZ4D,korean,석사과정,2017,1R,19890914,2017,1R,4,4,39,58,자교,,10980000,457500
675,675,770,AAE0pvz3fa2jTWQ98MxqJPVJ,보건과학대학,공학,1,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAF/IA041JJ0Mde+PhjAUH9j,korean,석사과정,2017,1R,19900720,2017,1R,4.21,4,53.67,39.67,자교,,8800000,366667
676,676,771,AAE0unAcvxMJKbUqtLnAE4/y,보건과학대학,자연과학,1,정원내신입학,졸업,의생명융합과학과,식품영양과학전공,AAH3IHu/rucNOmmxbxnteFHK,korean,석사과정,2017,1R,19900120,2017,1R,4.39,4,48,50,자교,,3000000,125000
677,677,772,AAEyZKS5auzX8EmS2oRK2Hoz,보건과학대학,자연과학,2,외국인,졸업,의생명융합과학과,식품영양과학전공,AAH3IHu/rucNOmmxbxnteFHK,foreigner,석사과정,2017,1R,19920224,2017,1R,4.44,4,91,,타교,,1907350,79473
678,678,773,AAE+gWo0dQOsFvT3vg4Rg54w,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAFDXUu+ysYjzsBdmRthsqlc,korean,석사과정,2017,1R,19881201,2017,1R,4.25,4,44,44.5,타교,,19100000,795833
679,679,774,AAFXHAzjNIn2Qj/40yC1fHxR,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAGMb99a8ba3R0Wqe3C95yqe,korean,석사과정,2017,1R,19900531,2017,1R,4.27,4,49.5,49.5,자교,,86038973,3584957
680,680,775,AAEbUPCYOypGql/ilro7kBHH,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAG/cBJlTlTFYnyDm7BwmMGG,korean,석사과정,2017,1R,19910129,2017,1R,4.44,4,48.5,49,자교,,25110000,1046250
681,681,776,AAFOgGNFNtsHPzNnWVFvn32Q,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAE9Ipr71+/6GsTPmjhNi//p,korean,석사과정,2017,1R,19900213,2017,1R,3.95,4,43.5,43.5,타교,,25500000,1062500
682,682,777,AAFQoBnbm1iwxxRb1K9RRIb0,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAGMlJxfOORPzbzO8WPFu09N,korean,석사과정,2017,1R,19890216,2017,1R,4.25,4,45,45,자교,,42059998,1752500
683,683,778,AAGAaPVlf+KsYXF4nB4w/UpA,공과대학,공학,2,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAHVEHlNvzWQFCLtWNufAFQh,korean,석사과정,2017,1R,19930224,2017,1R,4.39,4,49.33,49,자교,,38719579,1613316
684,684,779,AAHSNl3H4koyO2MvhXZEYsVZ,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,2020,1R,19900311,2020,1R,4.06,4,45,28.75,타교,,34110000,1421250
685,685,780,AAGNhKKLH+7mxpyblmhTEnGK,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAFCjzX9qe0W7xkpRbHTLFPT,korean,석사과정,2017,1R,19890912,2017,1R,4.06,4,46,46.5,자교,,5780000,240833
686,686,781,AAGfUiD4X7c36X+Fe6IcXEVu,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAFhUnpsVpJ3YF7ElhS8O84k,korean,석사과정,2017,1R,19910226,2017,1R,4,4,44,44.5,타교,,22400000,933333
687,687,782,AAEUNMncLz5NxkrMr5xnYEWF,공과대학,공학,2,정원내신입학,졸업,기계공학과,기계공학전공,AAE9Ipr71+/6GsTPmjhNi//p,korean,석사과정,2017,1R,19921123,2017,1R,4.4,4,44.5,45,타교,,24957142,1039881
688,688,783,AAFMbfr/Sp1I7sXCGEIEy9kA,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,2017,1R,19910730,2017,1R,4.5,4,47.5,47.5,자교,,32650000,1360417
689,689,784,AAECDBPstsHIpB6mKQ7DLxIl,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAFi4juzPESAU71QzFVv2xel,korean,석사과정,2017,1R,19890821,2017,1R,4.11,4,57,37,자교,,31371964,1307165
690,690,785,AAHDv5iuAqpfavXuIil4sf36,공과대학,공학,2,정원내신입학,졸업,신소재공학과,신소재공학전공,AAEg0pRgP/AA4MDAFJDKct5i,korean,석사과정,2017,1R,19920910,2017,1R,4.31,4,58,40,자교,,17594500,733104
691,691,787,AAGj4UdB1tPEawXk8bnfzBXP,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAEQVR5vzA37fG9ZjitVV427,korean,석사과정,2017,1R,19890615,2017,1R,3.83,4,48,32,자교,,20324832,846868
692,692,788,AAGwAr3x70gFpR4xaY8fL4SI,공과대학,공학,1,정원내신입학,졸업,마이크로/나노시스템협동과정,마이크로/나노시스템협동과정전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,2020,1R,19930613,2020,1R,4.06,4,48.33,48.67,타교,,,0
693,693,789,AAG18vgzQjX+2siFar1PJOKj,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAHVEHlNvzWQFCLtWNufAFQh,korean,석사과정,2017,1R,19881016,2017,1R,4.05,4,47,48,타교,,34061400,1419225
694,694,790,AAHln99DGpf7JFLQmO6UtQeg,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAGMRX+qYRtITTQMhxuNCi77,korean,석사과정,2017,1R,19900210,2017,1R,4.24,4,46.67,42.33,타교,,15954000,664750
695,695,791,AAGR3Bx6Zinu12CjvzYsFxT1,공과대학,공학,2,정원내신입학,졸업,건축사회환경공학과,건설시스템 경영 및 관리,AAHpBFe+EZ/b+4BrGFPFBGbo,korean,석사과정,2017,1R,19920830,2017,1R,4.42,4,43.67,44.67,자교,,24170000,1007083
696,696,792,AAGoCuWQULt4zgCR/8modYDV,보건과학대학,공학,1,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAEzq7uArDNPbmNQXuBHS1dr,korean,석사과정,2017,1R,19870411,2017,1R,4.21,4,53.33,35.67,자교,,20567100,856963
697,697,793,AAGpug2qi3G03bsn/o4WhPf9,보건과학대학,공학,2,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAHhdPIxdgBwEFlrbYKdCKX7,korean,석사과정,2017,1R,19910611,2017,1R,4.17,4,53,37,자교,,900000,37500
698,698,794,AAEWcvuL5j/lVf3svvQ3uber,보건과학대학,공학,1,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAGDOJn95vGijIDBSgX8X6ZL,korean,석사과정,2017,1R,19891015,2017,1R,4.07,4,50.67,33.67,자교,,45160000,1881667
699,699,795,AAEDbs8mvmTBmNCZqvVvHdRE,보건과학대학,자연과학,2,정원내신입학,졸업,보건과학과,보건생명·식품과학전공,AAFsJjtMSQVkYGCi44Zj6U1q,korean,석사과정,2017,1R,19920527,2017,1R,4.19,4,38,42,타교,,23946000,997750
700,700,796,AAGrTIAvFNw3DXOpmXsrcNQG,보건과학대학,자연과학,1,정원내신입학,졸업,의생명융합과학과,식품영양과학전공,AAHOgh7Z0ib2HpfnDBf/HS+s,korean,석사과정,2017,1R,19900113,2017,1R,4.13,4,36,42,타교,,31900000,1329167
701,701,797,AAHPN0Os8TAAzMtRdn4FEkMq,보건과학대학,자연과학,2,정원내신입학,졸업,의생명융합과학과,식품영양과학전공,AAHOgh7Z0ib2HpfnDBf/HS+s,korean,석사과정,2017,1R,19910208,2017,1R,4.31,4,36,40,타교,,25560000,1065000
702,702,798,AAHTpdk127zWNn9zIOOvBb7h,보건과학대학,자연과학,1,정원내신입학,졸업,의생명융합과학과,임상병리학전공,AAH1h5KOstPwZ0AZ+biDp4Gz,korean,석사과정,2017,1R,19900129,2017,1R,4.44,4,40,44,타교,,380000,15833
703,703,799,AAGL1CG9+oixmb4T0yKQ1FAW,보건과학대학,자연과학,2,정원내신입학,졸업,보건과학과,보건생명·식품과학전공,AAFCcw7fY9h3KmaxmaH/wtR8,korean,석사과정,2017,1R,19920719,2017,1R,4.38,4,40,46,타교,,22610000,942083
704,704,800,AAEcVKDlR9AQ3Necxc0k4Fdh,보건과학대학,자연과학,2,정원내신입학,졸업,의생명융합과학과,임상병리학전공,AAH1h5KOstPwZ0AZ+biDp4Gz,korean,석사과정,2017,1R,19820513,2017,1R,4.44,4,34,38,타교,,,0
705,705,801,AAE/Z8I2ozEtvnQPWNhC5iAB,보건과학대학,자연과학,2,정원내신입학,졸업,의생명융합과학과,식품영양과학전공,AAGRukCqN46H2FO/h7Nfvscu,korean,석사과정,2017,1R,19910401,2017,1R,4.38,4,40,42,타교,,17968859,748702
706,706,802,AAFfHWlECGXqNVGtjAgM5++s,공과대학,공학,2,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAGCqxpkl1TslVbWwzL7IA5K,korean,석사과정,2017,1R,19901220,2017,1R,4.19,4,46.33,45,자교,,24938760,1039115
707,707,803,AAE6XR+xVnJzhN4nqwyrXqll,공과대학,공학,1,외국인,졸업,건축학과,건축계획학전공,AAHp4cP0WGsbHZKxGTJzqacX,foreigner,석사과정,2017,1R,19890831,2017,1R,3.94,4,78.72,,타교,,,0
708,708,804,AAGmCG/4/jOZofa0dvoTZOX+,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAGRoThUC/L3uz63KsgHIa8e,korean,석사과정,2017,1R,19900224,2017,1R,4.06,4,43,43.5,타교,,27449640,1143735
709,709,805,AAFEAke5SQ2bcOL+xwj6e+oG,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAFCjzX9qe0W7xkpRbHTLFPT,korean,석사과정,2017,1R,19901228,2017,1R,4.06,4,47.5,48,자교,,20962000,873417
710,710,806,AAGmP7zT2mN9BhWtqRhqm0Y1,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAG/JVT6xluE6DbNm+mre8iq,korean,석사과정,2017,1R,19900206,2017,1R,4.06,4,51,30,타교,,17950000,747917
711,711,807,AAHH9vidg7MGRJek2rDluVnT,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,물과 환경전공,AAGf8vYauYE4gGkoGe41B95E,korean,석사과정,2017,1R,19900402,2017,1R,4.08,4,38.67,40,자교,,8032300,334679
712,712,808,AAHh4RhzMwn+XXFBMzqfh+dZ,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAGCqxpkl1TslVbWwzL7IA5K,korean,석사과정,2017,1R,19880520,2017,1R,3.95,4,47.33,46,타교,,28098400,1170767
713,713,809,AAEkmVqC/MxCz1WQfc1reqAP,공과대학,공학,2,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAHpTShsDJo8lel4DbFdlag7,korean,석사과정,2017,1R,19910515,2017,1R,4.38,4,49,47.67,자교,,26194562,1091440
714,714,810,AAH2mOf00sLSBUDC7g7Q5C9r,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAHc+0P1uuuM9uwKFqwm5JxB,korean,석사과정,2017,1R,19880322,2017,1R,4.38,4,46.33,46.33,자교,,40416759,1684032
715,715,811,AAFx32WvTeJvTJ5VBLQ6sOG1,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,전기에너지,AAGRTPXixnSpI96DkLMAgUw7,korean,석사과정,2017,1R,19901221,2017,1R,4.36,4,49.3,49.9,자교,,16560000,690000
716,716,812,AAHVG2CR+/qdE/++r8RbJB7H,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,집적회로전공,AAFUij71J2T5t8TcG/18zAw2,korean,석사과정,2017,1R,19890731,2017,1R,3.94,4,46.4,48.1,타교,,31795852,1324827
717,717,813,AAEBaEf3sLerGS8XGW9R0qG6,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAEmu2rCvjUFvMsC38ysOahB,korean,석사과정,2017,1R,19880221,2017,1R,4.28,4,46.1,48.2,타교,,10778000,449083
718,718,814,AAErlNZ0/ipF8Pc6Xn7KHJ7N,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAGeqJDzBjy+KGfL5UY+9TIp,korean,석사과정,2017,1R,19910208,2017,1R,4.25,4,44.2,46.5,자교,,21157000,881542
719,719,815,AAHuFwQcSD80NYOfSHlLZiRX,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,제어·로봇·시스템,AAGgK5aLYXtqUCEsJUyA69tb,korean,석사과정,2017,1R,19921026,2017,1R,4.5,4,48.2,49.5,자교,,9247000,385292
